Audiobook name,Review Date,Rating,Transaction ID
Audiobook #3,8/06/17,10,9190611
Audiobook #2,8/06/17,10,9160620
Audiobook #1,8/06/17,10,9163320
Audiobook #2,8/06/17,8,9363830
Audiobook #1,8/06/17,8,9279210
Audiobook #1,8/06/17,5,9480920
Audiobook #3,8/06/17,10,9185710
Audiobook #3,8/06/17,3,10875310
Audiobook #1,8/06/17,8,9387140
Other,8/06/17,10,9236910
Audiobook #4,8/06/17,7,9174610
Audiobook #3,8/06/17,8,10003840
Audiobook #1,8/06/17,10,8213810
Audiobook #4,8/06/17,6,11027620
Audiobook #3,8/06/17,10,5129760
Audiobook #2,8/06/17,8,9179310
Audiobook #1,8/06/17,9,9193010
Audiobook #1,7/06/17,10,9182810
Audiobook #1,7/06/17,10,9177820
Audiobook #4,7/06/17,10,9220920
Audiobook #1,7/06/17,5,9409920
Audiobook #3,7/06/17,10,9243320
Audiobook #2,7/06/17,7,9433610
Audiobook #2,7/06/17,6,9209520
Audiobook #4,7/06/17,4,9105630
Audiobook #2,7/06/17,10,9272820
Audiobook #1,7/06/17,10,9195510
Audiobook #2,7/06/17,10,9492811
Audiobook #1,7/06/17,10,9350310
Audiobook #2,7/06/17,10,9387310
Audiobook #2,7/06/17,9,9220820
Other,7/06/17,10,9206520
Audiobook #2,7/06/17,10,9187590
Audiobook #1,7/06/17,10,9209620
Other,7/06/17,10,9224310
Audiobook #9,7/06/17,10,11318940
Audiobook #1,7/06/17,7,9881810
Audiobook #2,7/06/17,10,9320210
Audiobook #2,7/06/17,10,9272730
Audiobook #2,7/06/17,10,9218230
Audiobook #4,7/06/17,7,9234920
Audiobook #1,7/06/17,10,9228590
Audiobook #3,6/06/17,8,9281890
Other,6/06/17,10,5116360
Audiobook #4,6/06/17,8,9478220
Audiobook #3,6/06/17,9,9231430
Audiobook #2,6/06/17,8,9288590
Audiobook #3,6/06/17,6,9317610
Audiobook #2,6/06/17,6,9233910
Audiobook #4,6/06/17,8,9324620
Audiobook #2,6/06/17,10,9260720
Audiobook #4,6/06/17,8,10379810
Audiobook #2,6/06/17,10,9469140
Audiobook #2,6/06/17,10,9255820
Audiobook #1,6/06/17,9,9249190
Audiobook #1,6/06/17,10,9313310
Audiobook #2,6/06/17,10,9628230
Audiobook #1,6/06/17,10,5928511
Audiobook #3,6/06/17,10,9248630
Audiobook #2,6/06/17,10,9249520
Audiobook #1,6/06/17,10,9252010
Audiobook #4,6/06/17,7,10621520
Other,6/06/17,9,4143380
Audiobook #1,6/06/17,10,9273720
Audiobook #2,6/06/17,9,9265110
Audiobook #2,6/06/17,9,9546340
Audiobook #1,6/06/17,6,7884750
Audiobook #2,6/06/17,9,9260210
Audiobook #3,6/06/17,10,9257510
Audiobook #2,6/06/17,10,9256210
Audiobook #1,6/06/17,7,4574620
Audiobook #1,6/06/17,10,9868410
Audiobook #9,6/06/17,10,9550240
Audiobook #1,6/06/17,10,9258620
Audiobook #3,6/06/17,10,4974730
Audiobook #1,6/06/17,10,9332710
Audiobook #3,6/06/17,8,9318610
Audiobook #2,6/06/17,10,10019040
Audiobook #2,6/06/17,10,9266910
Audiobook #3,6/06/17,8,9265010
Audiobook #1,6/06/17,8,2290660
Audiobook #1,6/06/17,5,9268040
Other,5/06/17,8,10310811
Audiobook #1,5/06/17,10,9272640
Other,5/06/17,8,10815940
Audiobook #1,5/06/17,7,9276011
Audiobook #1,5/06/17,10,9337110
Audiobook #2,5/06/17,9,9285210
Audiobook #4,5/06/17,1,9362120
Audiobook #1,5/06/17,10,11346740
Other,5/06/17,8,9331420
Audiobook #2,5/06/17,8,11380540
Audiobook #4,5/06/17,9,9355710
Audiobook #2,5/06/17,7,5201620
Other,5/06/17,8,2094620
Audiobook #9,5/06/17,10,7957250
Audiobook #3,5/06/17,10,10436620
Audiobook #2,5/06/17,10,4517720
Other,5/06/17,9,9327720
Audiobook #1,5/06/17,10,11840010
Audiobook #3,5/06/17,8,9541120
Audiobook #4,5/06/17,10,9522811
Audiobook #2,5/06/17,10,9076920
Audiobook #4,5/06/17,10,9506120
Audiobook #1,5/06/17,10,9316610
Audiobook #2,5/06/17,10,9289730
Audiobook #4,5/06/17,10,9291210
Audiobook #2,5/06/17,10,9524220
Audiobook #3,5/06/17,10,9306011
Audiobook #4,4/06/17,9,9707810
Audiobook #2,4/06/17,9,9057910
Audiobook #1,4/06/17,10,5848670
Audiobook #2,4/06/17,8,9324720
Audiobook #1,4/06/17,5,7046340
Audiobook #3,4/06/17,10,9510410
Audiobook #9,4/06/17,10,9362710
Audiobook #1,4/06/17,10,7819111
Other,4/06/17,5,9305610
Audiobook #1,4/06/17,10,9429220
Audiobook #1,4/06/17,10,11408510
Audiobook #4,4/06/17,9,9747710
Audiobook #2,4/06/17,7,4191510
Audiobook #1,4/06/17,10,10979340
Audiobook #4,4/06/17,5,9310030
Audiobook #4,4/06/17,10,9298940
Audiobook #1,4/06/17,6,9302790
Audiobook #1,4/06/17,10,9311811
Other,4/06/17,10,4815480
Audiobook #1,4/06/17,10,9454130
Audiobook #2,4/06/17,6,4414840
Other,4/06/17,8,8731040
Audiobook #1,4/06/17,9,9488930
Audiobook #2,4/06/17,10,9452420
Audiobook #1,4/06/17,10,9602130
Audiobook #2,4/06/17,9,9308910
Other,4/06/17,10,9308811
Audiobook #1,4/06/17,10,5190060
Audiobook #1,4/06/17,10,9499211
Audiobook #2,4/06/17,9,9497630
Audiobook #3,4/06/17,9,9312530
Audiobook #1,4/06/17,10,9414530
Audiobook #1,4/06/17,10,1520610
Audiobook #9,3/06/17,8,9071230
Audiobook #3,3/06/17,10,9362320
Audiobook #3,3/06/17,8,7110310
Audiobook #1,3/06/17,10,9378130
Audiobook #2,3/06/17,10,9316411
Audiobook #2,3/06/17,9,9316720
Other,3/06/17,8,9317310
Audiobook #1,3/06/17,9,9317810
Audiobook #2,3/06/17,10,9324211
Audiobook #2,3/06/17,8,11091711
Audiobook #1,3/06/17,4,7878450
Audiobook #2,3/06/17,10,9323920
Audiobook #2,3/06/17,3,9087420
Audiobook #4,3/06/17,10,8588030
Audiobook #3,3/06/17,10,9374810
Audiobook #1,3/06/17,10,9469630
Audiobook #1,3/06/17,6,1381111
Audiobook #1,3/06/17,10,10319910
Audiobook #1,3/06/17,10,9390911
Other,3/06/17,8,9375010
Audiobook #1,2/06/17,8,9428520
Other,2/06/17,7,9348610
Audiobook #2,2/06/17,8,5201760
Other,2/06/17,5,9814720
Audiobook #1,2/06/17,8,9851940
Audiobook #2,2/06/17,6,9796540
Audiobook #3,2/06/17,10,10906311
Audiobook #4,2/06/17,9,11909690
Other,2/06/17,10,9945820
Audiobook #1,2/06/17,9,9754810
Audiobook #1,2/06/17,10,10113910
Audiobook #2,2/06/17,8,4681950
Audiobook #2,2/06/17,7,9350110
Audiobook #4,2/06/17,10,9940220
Other,2/06/17,10,9582130
Audiobook #2,2/06/17,10,9348411
Audiobook #1,2/06/17,10,9449720
Other,2/06/17,10,1411310
Other,2/06/17,8,10780110
Audiobook #1,2/06/17,9,9362511
Audiobook #1,2/06/17,10,9366020
Audiobook #4,2/06/17,9,9162640
Audiobook #2,2/06/17,8,9857440
Audiobook #1,2/06/17,9,9356210
Audiobook #2,2/06/17,9,9707920
Audiobook #1,2/06/17,10,9502610
Audiobook #2,1/06/17,7,4565060
Audiobook #2,1/06/17,9,10197990
Audiobook #4,1/06/17,10,7051320
Audiobook #1,1/06/17,10,8651510
Audiobook #1,1/06/17,10,9525111
Audiobook #3,1/06/17,8,7787350
Other,1/06/17,10,9521320
Other,1/06/17,10,9384110
Audiobook #4,1/06/17,5,10734210
Audiobook #3,1/06/17,9,9369440
Audiobook #3,1/06/17,10,9369910
Audiobook #1,1/06/17,10,9411720
Audiobook #2,1/06/17,10,1647010
Audiobook #9,1/06/17,5,9372420
Audiobook #4,1/06/17,10,9452940
Audiobook #2,1/06/17,10,10240120
Audiobook #1,1/06/17,10,11544710
Audiobook #1,1/06/17,8,9387020
Audiobook #1,1/06/17,10,9377330
Audiobook #2,1/06/17,10,9378830
Audiobook #1,1/06/17,10,4510770
Audiobook #2,1/06/17,9,11633820
Audiobook #3,1/06/17,10,9544610
Audiobook #1,1/06/17,10,9659630
Audiobook #4,1/06/17,10,7773010
Audiobook #2,1/06/17,8,10266440
Audiobook #1,1/06/17,9,9464940
Audiobook #1,1/06/17,5,9400620
Audiobook #1,1/06/17,10,10326011
Other,1/06/17,9,9393520
Audiobook #2,1/06/17,10,9394210
Audiobook #2,31/05/17,8,8968720
Audiobook #1,31/05/17,10,10770910
Audiobook #2,31/05/17,8,9484410
Audiobook #2,31/05/17,10,10475911
Audiobook #2,31/05/17,8,11918610
Audiobook #1,31/05/17,10,9932710
Audiobook #1,31/05/17,6,4395280
Audiobook #2,31/05/17,8,4820880
Audiobook #1,31/05/17,10,5003010
Audiobook #1,31/05/17,7,10949740
Audiobook #1,31/05/17,10,10186011
Audiobook #1,31/05/17,10,2413930
Audiobook #1,31/05/17,10,10475710
Audiobook #2,31/05/17,7,9302511
Audiobook #2,31/05/17,8,9396310
Audiobook #2,31/05/17,10,9732820
Audiobook #1,31/05/17,10,7225620
Audiobook #2,31/05/17,10,9489820
Audiobook #2,31/05/17,10,9834120
Audiobook #2,31/05/17,10,9576811
Audiobook #3,31/05/17,10,9653230
Audiobook #1,31/05/17,10,9763740
Audiobook #3,31/05/17,9,9459930
Audiobook #2,31/05/17,4,9402920
Audiobook #1,31/05/17,10,11309240
Audiobook #3,31/05/17,10,1559410
Audiobook #1,31/05/17,10,10407120
Audiobook #4,31/05/17,9,9424420
Audiobook #9,31/05/17,9,9591310
Audiobook #2,31/05/17,7,10034120
Audiobook #2,31/05/17,10,6404440
Audiobook #3,31/05/17,10,9504640
Other,31/05/17,10,9590540
Audiobook #1,31/05/17,9,5616670
Audiobook #2,30/05/17,10,9411140
Audiobook #2,30/05/17,9,10711211
Audiobook #2,30/05/17,10,9411611
Audiobook #1,30/05/17,7,2474860
Audiobook #9,30/05/17,10,9433220
Audiobook #3,30/05/17,10,9532730
Audiobook #2,30/05/17,9,9858310
Audiobook #3,30/05/17,10,9416230
Audiobook #2,30/05/17,10,9615330
Audiobook #2,30/05/17,10,9439910
Audiobook #1,30/05/17,10,9419530
Audiobook #1,30/05/17,7,9898320
Audiobook #3,30/05/17,10,9863610
Audiobook #1,30/05/17,10,9430430
Audiobook #2,30/05/17,10,9534930
Audiobook #3,30/05/17,9,9444620
Audiobook #1,30/05/17,10,9445820
Audiobook #2,30/05/17,8,9724890
Audiobook #1,30/05/17,10,11878310
Audiobook #3,30/05/17,7,9581520
Audiobook #4,30/05/17,9,9581420
Audiobook #4,30/05/17,9,9700840
Audiobook #2,30/05/17,10,9450320
Audiobook #2,30/05/17,9,9452320
Audiobook #2,30/05/17,7,4756380
Audiobook #1,30/05/17,10,10054420
Audiobook #1,30/05/17,8,9461720
Audiobook #3,29/05/17,10,9461410
Audiobook #2,29/05/17,10,9449810
Audiobook #2,29/05/17,10,9641710
Audiobook #4,29/05/17,8,9451130
Audiobook #1,29/05/17,10,9462030
Audiobook #2,29/05/17,8,9458520
Audiobook #9,29/05/17,8,9569510
Audiobook #1,29/05/17,9,9524911
Audiobook #2,29/05/17,9,9537440
Audiobook #2,29/05/17,8,9726211
Audiobook #3,29/05/17,9,9745440
Audiobook #4,29/05/17,10,9477511
Audiobook #2,29/05/17,10,9560910
Other,29/05/17,10,7895750
Audiobook #1,29/05/17,10,9474840
Other,29/05/17,9,9481820
Other,29/05/17,10,9870820
Audiobook #2,29/05/17,7,9670110
Other,29/05/17,7,9582330
Audiobook #3,29/05/17,8,7308670
Other,29/05/17,5,9485820
Audiobook #1,29/05/17,10,9471711
Audiobook #1,29/05/17,10,10992011
Other,29/05/17,10,8712010
Audiobook #1,29/05/17,10,9476440
Audiobook #1,29/05/17,10,9477010
Audiobook #9,29/05/17,7,9485230
Audiobook #4,28/05/17,8,9569110
Audiobook #4,28/05/17,10,9484210
Audiobook #2,28/05/17,10,9546830
Audiobook #3,28/05/17,8,11035110
Other,28/05/17,8,9494510
Audiobook #9,28/05/17,9,9520520
Audiobook #4,28/05/17,10,9714210
Audiobook #2,28/05/17,10,9700011
Audiobook #3,28/05/17,10,9502740
Audiobook #2,28/05/17,10,10996190
Audiobook #3,28/05/17,4,9768720
Audiobook #4,28/05/17,10,4979410
Audiobook #3,28/05/17,9,9485120
Audiobook #9,28/05/17,10,9799611
Audiobook #4,28/05/17,8,9524611
Audiobook #4,28/05/17,8,9933211
Audiobook #1,28/05/17,10,8900230
Other,28/05/17,10,9557410
Audiobook #4,28/05/17,4,9850010
Audiobook #1,28/05/17,5,9521520
Audiobook #1,28/05/17,10,9637320
Audiobook #2,28/05/17,9,9506220
Audiobook #1,28/05/17,10,9553711
Audiobook #2,27/05/17,10,5846610
Audiobook #2,27/05/17,10,9572740
Other,27/05/17,6,5195760
Audiobook #2,27/05/17,10,4599160
Audiobook #2,27/05/17,10,9581730
Other,27/05/17,10,9501130
Audiobook #2,27/05/17,8,7347050
Audiobook #1,27/05/17,10,9395210
Audiobook #9,27/05/17,10,9736810
Other,27/05/17,8,9532010
Audiobook #1,27/05/17,7,9512810
Audiobook #1,27/05/17,10,9617120
Other,27/05/17,10,8012510
Audiobook #1,27/05/17,4,9551210
Audiobook #1,27/05/17,8,9575111
Audiobook #2,27/05/17,8,9522130
Audiobook #1,27/05/17,9,9630430
Audiobook #3,27/05/17,10,9663430
Other,27/05/17,10,9878020
Audiobook #2,27/05/17,9,10820290
Other,27/05/17,10,9599510
Other,27/05/17,8,9903110
Audiobook #4,27/05/17,9,6266940
Audiobook #1,27/05/17,9,9522911
Audiobook #2,27/05/17,8,9915240
Audiobook #9,27/05/17,10,7493130
Audiobook #1,27/05/17,10,7346170
Audiobook #2,27/05/17,10,10102440
Audiobook #1,27/05/17,7,9659230
Audiobook #4,27/05/17,8,7349970
Audiobook #3,26/05/17,8,9563640
Audiobook #2,26/05/17,9,9537840
Audiobook #2,26/05/17,9,9534840
Audiobook #1,26/05/17,10,10259520
Audiobook #1,26/05/17,10,9825220
Audiobook #2,26/05/17,8,9541840
Audiobook #1,26/05/17,10,9562411
Audiobook #4,26/05/17,8,9671720
Audiobook #1,26/05/17,6,7304810
Audiobook #3,26/05/17,9,9582511
Audiobook #1,26/05/17,10,9495530
Audiobook #3,26/05/17,10,10525211
Audiobook #2,26/05/17,7,9563920
Other,26/05/17,8,9664730
Audiobook #3,26/05/17,10,8824540
Audiobook #2,26/05/17,8,9862311
Audiobook #1,25/05/17,8,9671120
Audiobook #9,25/05/17,9,5276220
Audiobook #2,25/05/17,8,9990420
Audiobook #1,25/05/17,9,9648920
Audiobook #2,25/05/17,10,9737720
Audiobook #1,25/05/17,8,4800180
Audiobook #1,25/05/17,10,9573830
Audiobook #2,25/05/17,10,9905040
Audiobook #1,25/05/17,9,10674710
Audiobook #1,25/05/17,9,7954850
Audiobook #1,25/05/17,10,9558520
Audiobook #1,25/05/17,8,9560020
Audiobook #1,25/05/17,10,9671010
Audiobook #2,25/05/17,8,9699120
Audiobook #2,25/05/17,10,9679410
Audiobook #2,25/05/17,10,9567011
Other,25/05/17,10,9831610
Audiobook #1,25/05/17,9,11610710
Audiobook #3,25/05/17,4,9677210
Other,25/05/17,10,9981610
Audiobook #2,25/05/17,7,9784610
Audiobook #1,25/05/17,8,9755911
Audiobook #3,25/05/17,9,9582910
Audiobook #2,25/05/17,10,9344310
Audiobook #4,25/05/17,6,9570310
Audiobook #9,25/05/17,8,1555311
Audiobook #9,25/05/17,10,9837020
Audiobook #2,25/05/17,7,9904610
Audiobook #2,25/05/17,10,8895340
Audiobook #2,25/05/17,10,9583610
Audiobook #2,24/05/17,10,10331911
Audiobook #2,24/05/17,10,9629230
Audiobook #1,24/05/17,9,9659130
Audiobook #4,24/05/17,10,9915120
Audiobook #2,24/05/17,10,9898711
Audiobook #1,24/05/17,9,9608530
Audiobook #1,24/05/17,10,5539910
Other,24/05/17,9,9599411
Audiobook #1,24/05/17,10,9712311
Audiobook #2,24/05/17,10,9569030
Audiobook #1,24/05/17,8,5554320
Audiobook #4,24/05/17,10,3839260
Audiobook #2,24/05/17,10,9722611
Audiobook #3,24/05/17,7,9664430
Audiobook #2,24/05/17,9,9768511
Audiobook #3,24/05/17,10,9590211
Audiobook #3,23/05/17,10,9688520
Audiobook #9,23/05/17,10,9595840
Audiobook #1,23/05/17,8,9808411
Audiobook #1,23/05/17,10,9610430
Audiobook #2,23/05/17,7,11020710
Audiobook #3,23/05/17,8,9613711
Audiobook #2,23/05/17,7,10742310
Audiobook #9,23/05/17,5,9952610
Audiobook #1,23/05/17,9,11770420
Audiobook #4,23/05/17,8,9613410
Other,23/05/17,8,6861110
Audiobook #2,23/05/17,7,9620740
Audiobook #1,23/05/17,10,7332170
Audiobook #2,23/05/17,10,10010011
Other,23/05/17,10,9886110
Audiobook #1,23/05/17,10,9635711
Audiobook #2,23/05/17,9,7243711
Audiobook #1,23/05/17,10,9672090
Audiobook #1,23/05/17,9,9587520
Audiobook #2,23/05/17,5,4750880
Audiobook #9,23/05/17,8,9675220
Audiobook #1,23/05/17,10,9723940
Audiobook #2,23/05/17,10,7238970
Audiobook #9,23/05/17,9,7585211
Audiobook #3,23/05/17,10,9689420
Other,23/05/17,10,10018340
Audiobook #1,23/05/17,10,9671220
Audiobook #2,23/05/17,10,1369530
Audiobook #1,23/05/17,10,11026010
Audiobook #1,22/05/17,10,1287320
Other,22/05/17,9,9673020
Audiobook #2,22/05/17,10,9645530
Audiobook #1,22/05/17,8,9794420
Audiobook #2,22/05/17,9,9824910
Audiobook #1,22/05/17,9,9764310
Audiobook #2,22/05/17,8,9679010
Other,22/05/17,10,4155880
Audiobook #1,22/05/17,7,9766310
Audiobook #2,22/05/17,10,9681120
Audiobook #2,22/05/17,10,1414020
Other,22/05/17,6,9691520
Audiobook #4,22/05/17,9,9583130
Other,22/05/17,10,10350920
Audiobook #1,22/05/17,10,8701710
Audiobook #2,22/05/17,10,9554940
Audiobook #2,22/05/17,6,9689111
Audiobook #2,22/05/17,10,9708720
Audiobook #4,22/05/17,10,11143211
Audiobook #2,22/05/17,10,8350710
Audiobook #1,22/05/17,9,9705711
Audiobook #1,22/05/17,10,9711720
Audiobook #1,22/05/17,10,9763120
Audiobook #2,22/05/17,9,9707140
Other,22/05/17,8,11732210
Audiobook #2,22/05/17,6,11033040
Audiobook #9,22/05/17,8,9770720
Audiobook #1,21/05/17,7,11937511
Other,21/05/17,10,9821620
Other,21/05/17,10,9794740
Audiobook #9,21/05/17,10,10235511
Audiobook #1,21/05/17,10,9774420
Audiobook #1,21/05/17,9,9711910
Audiobook #4,21/05/17,6,9710890
Audiobook #1,21/05/17,10,9727211
Audiobook #2,21/05/17,8,11082420
Audiobook #1,21/05/17,10,9714420
Audiobook #2,21/05/17,10,10611540
Audiobook #9,21/05/17,8,10729740
Audiobook #1,21/05/17,8,5121060
Audiobook #2,21/05/17,10,9863810
Audiobook #9,21/05/17,8,7681810
Audiobook #1,21/05/17,10,10395510
Audiobook #2,21/05/17,10,6722210
Audiobook #1,21/05/17,10,9721020
Audiobook #3,21/05/17,6,9734111
Audiobook #2,21/05/17,9,8595211
Audiobook #3,21/05/17,10,9978110
Audiobook #1,21/05/17,9,2175340
Audiobook #1,21/05/17,8,10108510
Audiobook #1,21/05/17,10,9725710
Audiobook #2,20/05/17,7,9365220
Audiobook #4,20/05/17,8,10947190
Audiobook #1,20/05/17,10,9785020
Audiobook #4,20/05/17,10,9754390
Audiobook #2,20/05/17,10,9917020
Audiobook #1,20/05/17,10,10533390
Audiobook #1,20/05/17,9,6856410
Audiobook #1,20/05/17,10,9976790
Audiobook #1,20/05/17,6,9845140
Audiobook #2,20/05/17,6,10139710
Audiobook #2,20/05/17,10,7208411
Audiobook #2,20/05/17,8,9825810
Audiobook #2,20/05/17,10,9728840
Audiobook #2,20/05/17,10,11757320
Audiobook #4,20/05/17,8,9667330
Audiobook #1,20/05/17,8,9767540
Audiobook #2,20/05/17,6,9827840
Audiobook #9,20/05/17,10,9730811
Audiobook #2,20/05/17,8,10402720
Other,20/05/17,10,9869740
Audiobook #2,20/05/17,9,9873710
Audiobook #2,20/05/17,8,10103690
Audiobook #2,20/05/17,10,11327910
Audiobook #1,20/05/17,4,10640120
Audiobook #2,20/05/17,4,9417610
Audiobook #1,20/05/17,10,9841040
Audiobook #1,20/05/17,10,9884320
Audiobook #9,19/05/17,9,10309611
Other,19/05/17,9,9805520
Other,19/05/17,10,9964740
Audiobook #2,19/05/17,10,9749711
Audiobook #3,19/05/17,9,10421020
Audiobook #1,19/05/17,9,9755510
Audiobook #1,19/05/17,10,9764910
Audiobook #2,19/05/17,9,10704220
Audiobook #2,19/05/17,9,9768110
Audiobook #3,19/05/17,10,9757510
Audiobook #1,19/05/17,10,10203510
Audiobook #3,19/05/17,6,8169940
Audiobook #1,19/05/17,10,9791840
Audiobook #1,19/05/17,9,9792610
Audiobook #4,19/05/17,10,9762310
Audiobook #1,19/05/17,10,9765910
Audiobook #3,19/05/17,10,9925911
Audiobook #4,18/05/17,10,9778320
Audiobook #1,18/05/17,6,9768410
Audiobook #4,18/05/17,10,9768620
Audiobook #1,18/05/17,1,9777410
Audiobook #1,18/05/17,10,10897290
Audiobook #9,18/05/17,7,9780120
Audiobook #2,18/05/17,10,10246120
Audiobook #2,18/05/17,8,10370120
Audiobook #4,18/05/17,9,9798610
Audiobook #2,18/05/17,7,9776220
Audiobook #1,18/05/17,10,9603430
Audiobook #1,18/05/17,8,9777020
Audiobook #2,18/05/17,10,10127410
Audiobook #1,18/05/17,10,9778490
Audiobook #2,18/05/17,10,9797120
Audiobook #3,18/05/17,8,10092410
Audiobook #2,18/05/17,10,9835040
Audiobook #3,18/05/17,9,9847610
Audiobook #2,18/05/17,10,9906190
Audiobook #4,18/05/17,8,11070720
Audiobook #4,18/05/17,9,7969850
Audiobook #1,18/05/17,10,10671720
Audiobook #1,18/05/17,10,11389210
Audiobook #2,18/05/17,7,9858110
Audiobook #2,18/05/17,10,9826920
Audiobook #4,17/05/17,10,9784420
Other,17/05/17,10,9789890
Audiobook #2,17/05/17,8,10040910
Audiobook #4,17/05/17,10,9796890
Audiobook #1,17/05/17,10,5208060
Audiobook #1,17/05/17,10,9213310
Audiobook #2,17/05/17,8,9047211
Audiobook #3,17/05/17,10,9793340
Audiobook #4,17/05/17,10,10221840
Audiobook #1,17/05/17,9,9794590
Audiobook #3,17/05/17,10,9825140
Other,17/05/17,10,8497110
Audiobook #9,17/05/17,10,9794911
Other,17/05/17,10,11311940
Audiobook #1,17/05/17,8,1655610
Audiobook #2,17/05/17,10,10011140
Audiobook #2,17/05/17,9,9799720
Audiobook #1,17/05/17,8,9813510
Audiobook #4,17/05/17,10,9773020
Audiobook #1,17/05/17,7,11188440
Audiobook #9,17/05/17,10,9832540
Audiobook #1,17/05/17,8,11624020
Audiobook #2,17/05/17,8,9806990
Audiobook #2,17/05/17,10,9848220
Other,17/05/17,10,10282520
Audiobook #2,17/05/17,9,10298411
Audiobook #1,17/05/17,8,9820620
Audiobook #1,17/05/17,10,9808310
Audiobook #3,17/05/17,10,10766040
Audiobook #1,16/05/17,10,2286270
Other,16/05/17,6,10540720
Audiobook #2,16/05/17,10,10521110
Audiobook #1,16/05/17,8,11005220
Audiobook #9,16/05/17,10,9879811
Audiobook #1,16/05/17,10,10023611
Audiobook #2,16/05/17,10,6452040
Other,16/05/17,10,9828420
Audiobook #4,16/05/17,8,9818820
Audiobook #2,16/05/17,10,11415640
Audiobook #3,16/05/17,10,9813220
Audiobook #1,16/05/17,10,9836710
Audiobook #2,16/05/17,10,10366340
Other,16/05/17,9,11351940
Audiobook #2,16/05/17,10,10020240
Other,16/05/17,8,9833911
Audiobook #1,16/05/17,8,9948310
Audiobook #1,16/05/17,9,10171020
Audiobook #3,16/05/17,8,10121211
Other,16/05/17,5,9883910
Audiobook #1,16/05/17,8,10434510
Audiobook #4,16/05/17,10,10649510
Audiobook #2,16/05/17,9,9818110
Audiobook #3,16/05/17,8,12052510
Audiobook #2,16/05/17,10,9818620
Audiobook #2,16/05/17,10,10215211
Audiobook #4,16/05/17,10,7542310
Other,16/05/17,7,9894120
Audiobook #1,15/05/17,10,10053910
Other,15/05/17,10,10116320
Audiobook #4,15/05/17,10,9895320
Audiobook #2,15/05/17,10,9828620
Audiobook #3,15/05/17,9,9606330
Audiobook #1,15/05/17,10,1475810
Audiobook #1,15/05/17,8,9881620
Audiobook #2,15/05/17,7,9846020
Audiobook #2,15/05/17,10,11348440
Audiobook #9,15/05/17,9,11275710
Audiobook #1,15/05/17,9,9892110
Audiobook #9,15/05/17,9,10727490
Audiobook #1,15/05/17,10,5603910
Audiobook #4,15/05/17,9,9844820
Audiobook #3,15/05/17,10,9856110
Other,15/05/17,10,9826111
Audiobook #2,15/05/17,9,9623030
Audiobook #1,15/05/17,10,10034740
Audiobook #1,15/05/17,10,10348910
Audiobook #4,15/05/17,9,10681110
Audiobook #3,15/05/17,10,8615810
Audiobook #4,15/05/17,9,9926610
Audiobook #3,15/05/17,10,9833510
Audiobook #1,15/05/17,4,10443920
Audiobook #1,15/05/17,5,9874210
Audiobook #1,15/05/17,9,9855310
Audiobook #1,15/05/17,10,11403711
Audiobook #4,15/05/17,9,6809610
Audiobook #2,15/05/17,10,10707210
Other,15/05/17,9,9849820
Audiobook #3,15/05/17,10,1234911
Audiobook #3,15/05/17,9,9589620
Audiobook #1,15/05/17,9,9867020
Other,14/05/17,9,10618720
Audiobook #1,14/05/17,10,9890390
Audiobook #2,14/05/17,10,9893020
Audiobook #2,14/05/17,7,10944511
Other,14/05/17,7,7930750
Audiobook #4,14/05/17,7,9858411
Audiobook #1,14/05/17,10,10049810
Audiobook #1,14/05/17,10,9860620
Audiobook #1,14/05/17,10,10564120
Audiobook #3,14/05/17,10,9879010
Audiobook #2,14/05/17,10,9866620
Audiobook #1,14/05/17,10,10754640
Audiobook #4,14/05/17,9,10204610
Audiobook #2,14/05/17,10,9874620
Audiobook #4,14/05/17,10,10001140
Audiobook #1,14/05/17,10,10645420
Other,13/05/17,6,10034410
Audiobook #3,13/05/17,10,10958711
Audiobook #3,13/05/17,8,10454020
Audiobook #1,13/05/17,8,10922811
Audiobook #1,13/05/17,10,9915520
Audiobook #1,13/05/17,10,9877710
Audiobook #4,13/05/17,10,7920650
Audiobook #9,13/05/17,9,10058120
Audiobook #1,13/05/17,9,9882740
Audiobook #4,13/05/17,8,9028310
Audiobook #2,13/05/17,9,9882411
Audiobook #2,13/05/17,7,9887820
Audiobook #2,13/05/17,10,1869110
Audiobook #1,13/05/17,10,9883011
Audiobook #2,12/05/17,9,11107890
Audiobook #3,12/05/17,8,9889310
Other,12/05/17,9,9882511
Other,12/05/17,4,9931410
Audiobook #2,12/05/17,8,10100610
Audiobook #1,12/05/17,10,10035020
Audiobook #2,12/05/17,10,9896011
Audiobook #1,12/05/17,8,10051290
Audiobook #1,12/05/17,10,10050290
Audiobook #2,12/05/17,10,10799811
Audiobook #3,12/05/17,10,10186410
Audiobook #2,12/05/17,6,9893411
Audiobook #3,12/05/17,10,9996610
Audiobook #2,12/05/17,10,9885440
Audiobook #4,12/05/17,10,9892911
Audiobook #3,12/05/17,10,6816910
Audiobook #1,12/05/17,10,9936520
Audiobook #1,11/05/17,9,9889111
Audiobook #2,11/05/17,10,10428611
Audiobook #2,11/05/17,9,9888920
Audiobook #4,11/05/17,8,11152110
Audiobook #1,11/05/17,10,9957620
Audiobook #2,11/05/17,9,9897711
Audiobook #4,11/05/17,10,10055790
Audiobook #4,11/05/17,10,10095610
Other,11/05/17,10,9903311
Audiobook #1,11/05/17,10,10923110
